PC1,PC2
-14.978615666423723,-4.157579371699486
0.749755100906133,-1.052909815533123
-4.2972495109405076,-2.4841951268276454
2.3085555244708083,2.0015357973382275
21.893311435776926,2.6613247421503443
11.242742739938691,1.3641543631709057
-6.699107995185471,-2.245595843606942
10.200445005355844,1.9268575845890974
0.5910323994684129,0.1733364460004451
-4.02855255281277,-1.9275390996348023
9.167999588766342,0.15675037191324256
5.149457750840416,0.9581272488720989
2.200985881224074,-1.5499335562743906
4.5599013406460145,-0.5532994787189178
2.2199721809888224,-0.3669368572450034
-1.8647607320421689,1.1838025065713562
-2.0674746224309692,1.73386699924831
-16.13588151186128,-0.7398411949981929
16.686567325257634,1.3578085104602449
-4.989713924330397,0.27224226917445266
-5.119601037194856,-1.8245332930577989
2.964014066440648,0.4206698274066542
10.917404315760544,2.1653348576530322
-2.3249091173982386,1.9051682765369617
1.249172854528528,-0.6382231759538366
-4.812153497942149,-2.1832594657659175
-3.602602520311637,-1.6251620046888606
-7.093058613276416,-2.890620855860535
-3.5000513691496375,-5.038458707359528
-1.0620968961997783,-2.776809098618339
6.455389563264655,-0.14597481458308456
-3.1598503360151686,-1.385631131330773
3.6628175194302632,2.9464398433147854
5.842442341615444,0.9065987733953751
-3.090587398214963,-0.34702145690864167
-6.052403629211196,-0.6718613934283784
5.939037666520324,2.0800514236499357
-6.599289781593664,-2.6965207043488997
-6.577275274947482,-3.184653509808931
-0.559005160748435,-2.032297937406378
-3.263752454674505,0.4789249140130484
-0.46126942454350833,-1.0773945275418098
1.5086789308994863,1.9230067415313037
-9.517047107739982,-0.5641105947034231
-3.4103648415400927,-2.346146504440058
-4.060452321326615,0.15209185784058799
-3.9980308477371183,-1.3440850558127984
0.7855785793626646,-0.9619373768254157
-14.35647617202031,-4.534971334069951
7.386669496823349,2.327900116809081
-0.8790817073569305,0.6772109016621745
-7.93632084597541,-1.8860147644857992
-5.021961921287224,-2.6174716641635185
-4.298329316726081,-4.569716268445994
-10.606810452122334,-2.6066872207520824
12.548178997603195,2.1694812349309176
3.518611854881591,1.2554477158648398
-1.5097237228320668,-1.533276280835109
-2.9803490130676265,1.6347656049990325
-5.430495942308605,0.07939755650826126
-3.344754154519075,-1.8499458425965212
6.512828569486886,2.9761618805413703
-1.8462426184601912,-1.1489934406365054
-1.7365780223661806,1.0064350238629798
4.626672442105584,0.9768792487864024
5.885420133179545,2.1148294876927762
-2.1481361185660965,-0.05558518537473025
5.627218300559761,1.3082352859944992
15.102287616143219,2.0868904276738065
2.712026439989595,-1.1328335409984014
-2.655266541257083,-3.9095309370901754
-4.392706795941575,-4.202047232109223
6.596030199868133,0.09334229490683196
0.9975680237292409,0.04190454515772718
11.330385621001168,3.332019132290345
-11.154440427232096,-2.691250955119777
7.8205929494938005,1.091142308292891
-0.9224941851555458,0.736368612457471
-3.617723790825757,-0.7336965456539543
-1.423604008838886,-1.284773194759189
9.750201381853948,2.7876922364179433
-3.5417484081954567,-0.6324549824299643
4.12686126529661,-1.0350279677145262
6.190551112398656,1.7639891350541643
-5.566810225486726,-3.0340925219302317
-3.9490692270149754,-0.2613010714758444
1.4854429670575293,-1.0964143148564849
-7.081561685878,-2.958600021428218
7.093667173643923,3.6361672619465457
2.560014375625013,0.3405978727800123
18.256753486376056,3.2334158726758724
9.926327832549635,0.2713895005893709
-3.9150426722385974,-2.754922828645882
0.5712477098176901,0.38392637355362186
6.112081752101541,0.9142292091707866
-7.208364369146203,-0.6463668937049488
4.998133539646999,2.6862472630769973
-1.4747650469440692,0.6220165072752328
0.7797632360321004,-0.7789028463732622
-5.969470252551643,-3.230766648925273
9.42068074060106,-0.56427852080804
-3.1244381564362427,-1.7737634404889442
10.177364026534773,1.044080375553475
-14.17603500895292,-3.7382472092914862
8.330934115241574,1.3406652492840705
-2.907236167542028,-2.7066045661032043
-15.340234543609652,-3.301640608353028
1.64560666883675,-0.32368734522243225
4.0458292135562255,1.022161668427566
-0.19365099802014146,-3.342381000953153
0.9280254841696618,-0.9225184561192554
5.934194747005969,1.235504771865146
-0.6508148451220901,-1.9560169460602455
-10.878550784323693,-2.591253079833064
3.9152607453350474,-0.5636071476759961
-7.259494189038306,-1.9828434477989434
-2.677793539292491,0.7815132650343647
-6.828071631073028,-1.4435652271640427
-8.126879273017412,-2.526682234491472
9.657590934334076,-0.006461708980332659
-7.158259032512813,-3.022093446705252
6.109621707191327,0.8215239628875376
2.0069361236688983,0.365393590815687
-4.962416856659981,0.35497365900183964
0.4334765410522564,-1.102456354456499
-12.182266703284704,-2.2088575922758413
-5.295457664562788,-1.8232597713599192
7.581176505555796,-0.16917459281550723
4.936604747240958,-0.5292131181046988
-2.1867154056572984,-1.8072037733860316
-0.03769040497942474,-0.4765502126377496
-0.5716685339885846,0.4448287018898869
-4.218520614523871,-0.9449437737952466
7.61596021623228,-7.95292703354329
-1.1619808994785816,5.341694873516734
-5.326248992606837,2.4504847682620734
-3.919361949057668,0.8808529528676051
0.7183145048671231,4.540018036618267
-6.5933488955148425,4.519248523868063
-0.17223467096843045,6.428506294617833
-2.551815262571842,-2.2352789887402023
1.9953195078773993,3.5809407778822826
5.106162598932864,-1.6351224848669184
2.5070483886476342,-3.2846933059218184
4.567469180721998,4.566313510087269
12.837346278382261,0.9043672847275732
-12.460410640395532,-4.920804981722511
0.1936154206618703,5.805351361820035
-7.415268760646261,8.311225897046839
-13.239776605022909,1.936582611741832
-9.794644337345883,7.89440123731043
5.267168250283882,-4.947192529906456
-1.8567113849043686,-0.4641027487585855
2.0574152267611696,0.6338952078763262
-0.4919840089379599,-4.340092556101939
-20.802493589544667,5.6912347082657035
6.820704199355034,3.526300848240342
1.5307942862735822,-4.570169040951674
3.5819663337061383,-4.265503850534498
-10.39440294096618,5.78541884051483
-4.185885237398294,4.335724770600054
0.025230351536488355,1.1442373498044742
-9.637004137178796,5.321198876613401
5.993612491369976,-2.714109502920873
-6.407540391280679,1.7600836482967748
5.254312968867309,-3.425575247284163
-5.928131780133275,-4.19621583870345
-13.747909258232976,2.087590407877108
-14.637802627187975,-5.74625915040801
3.6139376730690653,-7.993508594066611
0.7503025671604937,3.7883508716024843
3.795764068190925,-3.745829225126914
1.2721368913720592,-4.246565086633675
7.562457058192332,-1.536172992032288
3.9788658355443816,5.956753460173468
11.509973003121404,-9.874636071185419
3.272305185487397,-4.254106618014192
12.119059534831173,-7.409714290114396
7.058856985389945,-2.878006619502743
0.06233573751950625,-18.82680850817294
-7.882219791638759,16.120992073010388
1.1712776387377375,-1.6895499797559541
-22.81399583439493,8.62220767791126
-4.538309912271114,12.087687860700687
-9.52179894870402,10.645882408840814
-0.39915590747834784,-2.4704420383838834
3.176564635326528,4.927497008037078
-0.5113110180442382,-10.61931830223816
8.24006365670953,-2.9167535636132804
-8.90903915156016,-7.453614362235357
-5.366901473862073,-1.9697431346078877
9.901295157304439,-11.773705397233888
-8.241898938481693,3.488550451743244
-1.3254943242132904,12.292797370865827
9.117171367058612,-7.744497297603787
2.3530753138909253,9.953236326985374
-12.120981921550428,6.316686148068547
-0.9264452121741061,0.9075303719742039
-18.270600492025295,9.851466046838468
9.649997635643386,-1.640749883731502
-4.87550403776476,-8.768021717569113
3.097526745627019,2.239563697922122
-9.026553970025336,-1.9046925935794456
1.3827721295994546,-0.08185406038141788
-9.7702119135948,1.9915625049620678
-0.8505752031704366,8.20199419646761
-1.8013138132478137,-0.03327805400800381
1.1588603692915902,-2.1289787563211386
1.5502566946651675,-1.0196156091039412
6.5073284597176375,5.94956176105584
-0.29475677183624716,0.13976152161999086
9.103501193553432,-2.1905542395738236
1.2830071954446456,7.582080809705904
-8.397319711592385,2.6523589453521237
-0.9456343946711782,6.9422466429914165
0.5979931290111667,-5.969127562896001
-6.5779678828772,-5.5389092994683695
-1.639230972763254,-8.300463193781134
0.9117646927278653,-1.5748330095160756
-2.243705483286739,5.287794283875862
7.183838677957946,-2.4841911115526822
-13.746736507506556,1.3491077301587657
6.601562419512991,-0.14964967207471347
0.22168838592161041,1.9769702704441652
-3.686559141775699,-6.761428170287378
2.8352266668086883,-4.743511002611312
4.946530601699662,-4.1574908183973704
2.845146383348518,11.859450405980573
5.043483072618696,-5.725783136887421
12.75098555072276,-8.091720063455726
5.198838582155917,-3.300646665963091
7.5986461108502334,6.286674780898633
-2.949162437436583,-1.697144724373411
14.689455620436668,2.432938177822138
-1.8827108154581256,-2.7459081705629313
3.729303516782393,-3.0467990015047
-1.0340935528605777,3.260669697087753
1.7120958351355966,5.979009464684533
4.285866148872676,-6.501556175365256
-2.066206483462958,-1.4156534508327259
15.760555659776736,-1.126947900415216
-5.357944316696549,4.924676128395498
5.260120973822285,0.5105415231581086
-4.032824114895849,-6.463193310566675
10.662278298306344,0.33703980704938924
7.809679537507293,3.8230322844402984
-1.3572486089448736,-1.1392260305791926
10.386939755881937,-1.2775745383101362
-8.026615376208156,2.109181210803679
4.747147790846306,-7.7541954837431835
13.105055553908624,-3.130809916071745
8.665860756256642,7.85948799126744
6.045051331104463,-9.328553050540982
5.964146783198675,-7.089542687067646
11.99542979382597,-2.137601281001645
11.726599943853362,7.204625876006571
8.331652545679379,2.2200381386969505
1.5980856742809906,-7.206052722778832
0.01740482948272994,2.557252052204335
6.162092380932914,5.906405156919824
-4.5946506020285325,4.693999097746853
9.905103683179027,1.2181713489853407
1.6507640738611529,-7.946379361097574
20.52119629519632,-0.5004264092055571
4.808055630636951,-2.8737096566349973
-2.7954464816320037,3.580181988421326
-4.504357841467383,1.829663284303057
7.730525793342931,-1.3112846640487603
8.079919726391573,-2.602255959522738
-2.7127684257850615,1.310459347613702
0.7306408527527533,-5.794251196234614
12.549436105933628,-2.124571593845381
-2.529538697874513,-8.066314271280364
-8.200514594560602,6.384996153967182
10.100434036492521,-1.308561931435712
0.9484674780399001,6.895727197669254
10.426332467897003,12.967939037032483
-8.19154369146306,-2.6744520358131516
-6.277652050782238,1.9838577986532473
6.797922103122857,-2.0553158224073638
-0.7516796017946958,6.267698047081756
-4.225109515655582,1.8289710758681588
12.260953226843524,1.4842927972170075
-0.25955744802057756,8.641504900346824
-7.293582439950852,5.788933873906881
-1.5681633043395398,-10.596438193225291
-2.1613228129950643,-0.7811567950421595
-2.5345690818287814,-8.653563803172068
4.29228828462267,1.6128785933755283
4.009159912212369,7.642009914412565
0.596243245291875,0.603974242532204
6.383354618823905,7.938867901504273
9.345151527232145,-1.635164572395471
-0.5395973286829345,-4.631132745638383
-5.402006370970721,2.1852271684098747
23.6664390023471,-2.163835857652195
-10.82754895505344,-0.3208719168147787
7.452143210901104,-3.1770688138140804
4.695674646285418,-1.9044874041945035
-0.8872467983832559,-0.8780134244556403
4.2141920058556455,-3.760466313321353
-5.060954028216385,5.636454766021846
10.118190311798713,2.3836363981493056
6.6674940269784715,2.1784194582403837
3.537298699795932,-0.8423693897541051
12.27851142058666,-2.487889913206147
-5.714851609082749,-7.580566045680124
-0.972549991156732,1.1556640348198493
3.313617672567236,-2.569479791107966
4.1343799889428,7.266124453728062
0.20123407086831974,-6.829912807543935
2.1205056996015905,4.206439481747405
-5.424555746502654,-9.325227641761467
5.900648208992239,9.546937919914283
5.068813365623962,-2.8046382586983896
-4.621034096843907,0.8333839186122444
-3.3056599475051804,-0.6309969608980734
6.862840470097115,-3.765228470864285
-5.258356350113494,-1.4024072428863648
-4.928042676792431,-7.948649714105711
-0.24902025288724344,0.21319369299015248
-4.9571212292648354,-9.575473288493743
0.550977845813449,-3.7046378965271907
2.2430972033794436,1.7889516868324313
-10.116360537849223,3.2079327747890063
-2.5770356244703048,-7.0274132557446976
8.741893023017516,0.06971854263887559
1.2889567211640167,-4.097406389558748
15.961167986674019,1.9820577804604322
0.8966846765762364,-6.925714632988962
-0.6062196945963033,-1.6818069603807904
-0.9753546213057602,2.261013201249685
1.958495486605288,0.3433786505071923
0.9061286319010747,-0.814891769060919
8.389397345194727,-0.17771762491576878
-5.472016277072642,3.690672765369797
9.788388256094061,-3.326130581827149
9.668680577065953,-4.942772105240214
-10.725309185540398,-6.741210172660474
8.882646045013379,-5.431874681808141
5.116421593743707,-4.387174913034697
-0.7308905997386986,-0.40650552141094876
6.368138776643016,1.7115107130024485
12.071718368002852,-3.547726997210076
2.79381161415031,1.6987380485501913
-3.5639147483487688,-5.128205350237142
-4.7816324006094995,5.46476417733493
-1.0275005986033503,-0.07272613513127939
19.791677160786346,-2.114466384373104
6.626569359404364,10.613673967378537
4.4811322563519616,2.4473318636832864
-10.295824933957796,-3.167347584618452
1.980865734981635,-1.7470410612068492
9.212666005584763,0.12893993261581838
0.43946704564094385,-0.9188422435901287
5.345156225649411,-1.464462868479844
2.528986000393529,-1.6398795586962875
-2.5471045966920403,5.432348960471435
13.596893278308892,0.002285281635658612
-4.571637437351607,-9.668892811935095
15.834178978288376,-0.11473891601361066
1.37468527339332,-1.3603658838603048
-0.3098474561765593,1.7840568847014828
2.2840416374556773,-0.3861405550983036
-6.374097009945492,-0.39188860317844554
-8.529080762515934,1.4565980811440493
8.837115817354963,-4.011546700343879
-7.396314598400156,-5.125959872199354
5.524376840442384,-9.053401499010029
-8.87995489481506,-4.848148257586929
-1.8671357342417028,-7.352082132268011
-9.010367885467087,6.971514029829292
12.758620980747132,-1.611252113407659
-9.754515609699212,-0.5488996168363028
15.933132299475957,-6.216054146767077
-6.588214176439161,4.239982436429096
2.3584919414484915,1.3781642863412584
10.255104079795686,-5.017275423765751
-8.359582911666765,-6.6456068964218264
0.5541839644580999,2.388496440005486
-3.2912733366862046,-5.896513258866587
-11.998749575843387,-2.2937726702604495
-1.3798884417085602,1.0701140141355736
-2.2794823251410836,-15.343431856027557
-8.765649826416496,5.16223723513154
3.304081444062439,-4.902405606570579
-5.99631965386006,3.441576698771333
-7.861712964047243,4.557558272126258
-9.064122341960106,5.26051264215694
-2.4405553355984866,-0.9789937909498089
-10.294625258154506,-1.595374362775874
-11.540681836529982,-2.8110620454132462
-2.6079565554496185,-0.540726283978346
9.931314651770421,-1.6459962046730152
-2.043683719725363,-1.0813247527806789
0.2902128360861343,0.4381080803354979
3.3289221597043714,-1.6261472564412347
2.6843036716213042,1.2308407320409283
0.0836288639084604,-0.4790175085114704
-3.0782515518835747,-6.362196205535268
-0.0814004186074706,0.23344440262727525
-5.001095242334456,-0.28859886688191805
7.863186866287776,0.48959564684477125
-0.3782198457559377,-2.152693097611071
-1.9022130368790904,-0.8674001917660279
-4.79724738245982,-5.991508390189766
-9.353929114855031,-1.4446831472594737
5.366847274263105,0.8017261517547241
10.382060844746398,2.5092099520454703
-5.947484984642025,-1.836080336521673
4.297698554911561,1.8280335952961366
-8.40839715972621,-7.354893301926686
-3.499783880110332,-4.755906116823267
-19.075668410895535,-1.1077989563459378
5.85129897102774,1.4569774850147488
-11.44876804429644,-2.970127963384113
4.616647571230141,-0.4688938951456736
-4.811122480790799,-2.3280008590662318
-10.01819536955478,0.26593201819856593
-12.489886228544405,-4.147467993085959
2.7932684784702833,-0.4131272098048876
-10.568117244399021,0.6276764193660941
0.6283328761437796,0.8927253752584325
8.13588478664997,0.9851990540071826
9.223043721242043,0.7771528078933564
10.303001449544366,2.7537149755278203
9.000533917335218,1.7755509454585952
-14.132910305062396,-1.7836543507676261
7.050240454249997,3.3508704195122907
-6.375341345787496,-0.4048811345773424
4.479469023744,1.0323421958734764
5.9897226372069525,-0.8278668051880104
-10.327792447120197,4.099569166356374
5.368778732329548,0.6914697415346555
-7.316658425731814,1.0727221501241562
-8.368646162946689,-2.259195891705141
7.007917734929788,1.1173648323734526
4.57450465445983,0.8062378766431975
-2.4923119809432563,0.5704380258068911
2.9190492336439164,0.6296778817490726
-0.399139072979476,-0.8679599520433668
0.17569221761341483,0.5900985428819728
-8.674179332072155,-3.043363060449242
-3.963365545228809,-1.3696103004456186
7.558818259776982,1.1891918902507888
0.8105515524189267,1.7727290914084164
2.8028283363345503,-2.202355793086896
-5.45677773728416,-1.9397846800545235
-6.395436136710297,-2.098271314043881
2.882402417809797,-1.7462466592464072
-6.088883616319464,-0.3157315521578897
-1.023862235362082,2.0514708189430806
1.2166681946580666,-0.09090255409288317
-9.254907407012395,-3.7807972904283806
-7.8412416461332235,-0.29074818616716147
-14.953800028784505,-3.698522597143517
13.530664701836999,1.4585671263233329
-9.512352176137798,-5.224875933158782
-4.228553698922137,1.1507475379719547
-2.5460875376102994,-0.11541742761200703
-12.299441741614695,-0.4331958895973883
-0.16083748023923553,-1.7757096718538117
2.9227595592316375,-0.5543804429007395
-3.3599524489483863,-1.6460171187572792
-13.735221132424318,-2.188918958863648
3.664253667417373,-0.575901792448107
-0.874574330849921,-0.3834923114249648
-0.5635235893524682,-1.6355006836708896
-2.805562373974416,-1.456815924417373
7.936067950150002,0.7075361350713217
8.209306203154267,-0.9164575113239771
-12.96834318873422,2.838211673222101
5.6279709219936045,0.988816349830479
7.145950399276796,0.20932519127756932
6.705855758368105,0.900248445884374
11.948103616043522,-1.0462762106017887
-8.986150634031947,-1.2973947443404394
-0.2722351881349735,-0.737832850764363
1.854524932103407,-1.4591219737557006
1.0959510164763304,0.4903716219226245
9.825306001511134,2.72895566517667
5.4300244841105165,-0.5571406533613834
-2.485861703975259,0.977080808130754
4.864797485848369,-1.1426346735179413
-15.99253294753197,-3.365820091172847
-6.181354514448723,-2.6943640019032693
4.001271808092166,1.60506245532719
7.962740970437566,0.47134126867219284
1.0128815949859609,-0.0735231747760117
5.659174597456665,1.1291858013275704
3.7165935793607012,4.58480727757663
4.986882212913921,-3.347162516462794
1.9669143893845227,-1.070677712903957
-15.480810851319811,-3.3374688334419065
-0.9205133894431119,-0.9534853643474822
-1.6730743081038226,1.446533384200812
15.812699582465987,-3.0424881747114663
2.520389244879537,3.5355486626401675
-3.38025773128325,-0.4241530399650881
-7.259558001319162,-1.95827305786361
-2.585413371994299,0.4891134991574243
-12.758193868883177,-3.7812551665137613
-1.0241032745297172,-0.6991245439581713
-6.701831826330787,-0.5040428193344756
9.112698100014534,2.12171498715348
2.9524683692958265,0.47640159514238045
1.6925004431861317,-0.1801587361422724
4.010544289217976,-1.7232624749944732
-3.876688085580642,-2.460846260606772
-4.728900475446364,-1.4445510437111606
-1.0820944225093974,2.05049288821812
-1.1929378290424402,-2.5280367668987864
-0.0443341074187272,-2.3489913771377835
1.1771907017897072,-1.7816727221583486
-8.619551379455384,-2.3062143500761416
-11.691003496491158,-2.5270477201691612
4.128497602704478,3.585978055394019
2.0475146031526075,0.11862082130669696
-7.324120558657576,-1.9526110994885164
0.677636936796355,1.9518763986102714
-4.3578632629617555,-2.4182428228102433
3.253581639562093,-0.648351927571578
10.84173496865059,1.7616773864509885
2.1903415849162737,1.732338085105894
8.441638326832466,3.0303051243555275
-10.001006609862202,-2.7766376852423864
-5.6411591728651835,-0.3309256718376145
-3.523506451829838,-0.12977527287583634
-14.109884164749603,-3.114382445853309
-10.051079276209883,-2.5435794220717822
1.4798040113883486,1.2399021930560752
10.343814814529487,2.015798716358884
-2.116591271085778,-0.9175110566413764
7.005243061307026,0.37233626238589324
2.4973381515004887,-1.0845063660900547
-8.566423438423339,0.2592953963780271
-19.987704080228397,-1.6105993554941809
-3.8247767314420917,-0.2662657085664623
-5.149085307925872,-0.21573134979344252
-1.3066970386349674,-0.282889900520864
-10.070347289581022,2.1592615439020384
5.7767122236934965,2.155526041894175
-4.135297172621898,-0.3314049482005718
0.7798840873291161,0.18963755197033416
-3.9619394909184775,-0.7604752454914326
2.698440814529975,-0.21829647343229974
10.830054140289294,-0.05364141814315945
-6.264131784344448,-2.8157567226238105
-3.6104716315722203,0.804928196948422
4.613222096595587,1.9952798234174074
-3.310619689087746,0.9036759280293377
-1.9825051771310398,-0.3978021358158478
-9.066389740768061,-2.2758609357868638
0.9628437703885544,1.811557563312563
10.487345325967617,1.4315808609169802
-0.5140224089442709,-0.038626662471543914
-0.09502348196404596,-0.1836154478401995
-5.899952301067149,0.4704915420727721
-1.0684324297015566,-1.9839644119934978
-2.3236976115273293,-1.5684663453803485
5.312732384901648,0.036606318799214
-0.2922152090875564,-2.224446501754334
-18.340014569155585,-3.144784191130278
3.3812945385744113,-0.9881172581481952
6.815756837272839,1.3009002754349825
-2.483991809371315,-2.1573834218530545
7.358018050164852,1.1395387172742915
6.592751245609684,1.1121482699615868
-2.6372978025902976,-0.983485578766255
3.1005069902128066,-3.0381357949733614
7.164599433094892,0.815012642646938
16.945211001578723,1.860021165266401
0.48679161551212485,-0.15046446216251913
8.863852644515392,0.3097845789321397
6.382529517728545,1.0935092911367028
4.680827855630108,-0.6201918333696546
8.291205061780897,-0.4957104404108124
0.3437768578309309,0.09146706843376971
12.719624962972837,2.109170746478908
0.550741619600051,0.6152807233743627
-1.6101096309536238,-2.735067459477767
-7.143000171960429,1.864004068994752
-7.88115950466263,2.488606820569658
-3.023264763114497,0.6074055941966667
-0.4230788627033652,-1.1286943680192696
11.621928984900922,-0.686460037211389
-5.003996177941967,2.8337472578187266
4.222364273525257,-2.664466833983708
-16.517753064565515,-0.08807033199830833
-6.645277264119937,-1.1654815448248665
-11.253265671277129,-0.6169087581094954
1.2994504906531414,-1.5335960303110419
-7.15321547616023,-2.9493881305970775
8.031780876315452,-0.34096190834239815
2.671845522525701,-0.12101456343099726
0.7201993437677526,-0.2748427390447861
2.592282471968287,-0.46231547110054283
-12.211818048052187,-0.8796615271883664
-1.900275635806226,-2.030093227332121
0.10401016618316665,4.442664884948231
-5.433604764593311,2.289949822620391
1.2568378323215608,0.8279592063766844
1.7512328039431337,1.4251495800313358
2.144521415833241,-1.206004107695165
10.833116204352772,-0.21676140787228673
0.0176886835893335,0.37242282023350193
-8.144752467561313,-1.7795283623587261
-0.6051207689608081,1.2999624191851697
-7.160396948995425,-2.4160779750884798
7.4726702943481875,-3.195659025245827
-1.7695137154476273,1.220513756219823
-7.522058867328122,-1.1295090376848234
-8.165747508707243,-1.0171477195751348
0.7895619009877272,1.320541426527691
1.2127001723960043,0.015216584269077545
-5.1638172881649025,-0.39442226968060656
1.4546501624888057,0.822562294891313
7.243239275872773,-0.01590932283460569
5.951459637298422,1.322301209240202
5.610190544874588,-0.4672540231721737
-7.181182731405704,-1.5197135018619743
-10.679574434580278,-4.1920328830644396
14.473043204709679,3.4273077988406087
-9.207635333634016,-2.37232965733782
1.060554360397069,0.19277063877979514
11.398408829559253,3.0907882850106354
-0.6302846924787694,-0.13439776051918703
-3.766813278712125,-1.404055166757339
-2.2317603675245077,0.40549972269724677
0.3863900971446307,-3.8239590503804464
-0.3208923575551917,5.1305339636853615
11.292820603477676,-2.178755226510222
-9.119636651655288,0.1956650606887665
7.633962921548803,8.16319518897245
2.2424811687822994,-2.989346478094071
-2.8859989440404763,4.428887862005068
-9.923555482274303,3.114783606637184
-1.7737405868263154,-5.356768189554428
-1.0639622964354662,-7.4792010438871666
-8.234462394179772,-1.8542927190139826
-5.340675070154724,4.417876853485072
-3.968970024728859,-1.275498994029999
-0.1939113554077746,2.7403732535705294
-3.2771795904876813,-0.1794490781196016
2.8270786140084554,3.0387178290357695
-8.316551065702269,3.3601398450318167
7.3729794022366875,-2.2710952726024787
-7.626321497227784,2.277399899194281
17.081746232252996,-2.7289412006099267
14.639365457489202,6.042369035669479
3.2195013262662733,-6.773308673644791
6.220554618794965,5.864355223586805
-3.3892685669639815,-4.086755067802572
-3.1290819908470784,5.344172269121113
-2.01881274204742,-5.488899925944822
-1.5370135355277288,2.673766916299948
7.695091361964634,2.253367539357124
13.327101972999312,-2.2461444382739195
-1.6229091832607623,4.103779328766335
2.850772899773453,1.0983882285044795
-2.5233772872308293,0.52052003098627
5.610958049159676,-4.993897992457323
-1.7226387534025622,4.496600626434015
-6.0592895991037246,0.029677857301530587
-4.30747133620986,5.4882898687865325
2.75065874135268,6.228267522597909
-4.800958118011189,3.216517565754551
-10.603389100825407,2.5136761609613587
12.718873190140815,3.2521167191489964
-5.527397064629586,4.197877998871619
-18.184084092736104,1.8742014835597949
0.6206033644783925,-5.262054494092529
6.364698623389679,-6.167050357790446
0.1033342060092838,4.582273310263583
1.4152060710346133,0.9629205258015933
-3.2229320937228993,-1.3840411615478356
-4.734169664648751,4.322547143716852
2.0055297325066808,-7.199263981939581
10.501997751278815,-3.1753032035056545
3.097043776295264,4.258165424894031
-4.861730447984786,2.4146737307926878
18.117204140268377,-2.65377938438599
-1.2610341221806571,4.8052460282619105
-1.562191324945813,5.110892997577738
-2.8412679750987437,6.129399841071737
